riding_id,riding_name,province,party,votes
48025,Fort McMurray--Cold Lake,AB,GPC,290
48025,Fort McMurray--Cold Lake,AB,PPC,896
48025,Fort McMurray--Cold Lake,AB,OTH,101
48026,Grande Prairie,AB,LPC,6946
48026,Grande Prairie,AB,CPC,47904
48026,Grande Prairie,AB,NDP,2460
48026,Grande Prairie,AB,BQ,0
48026,Grande Prairie,AB,GPC,0
48026,Grande Prairie,AB,PPC,828
48026,Grande Prairie,AB,OTH,514
48027,Lakeland,AB,LPC,6886
48027,Lakeland,AB,CPC,45826
48027,Lakeland,AB,NDP,2153
48027,Lakeland,AB,BQ,0
48027,Lakeland,AB,GPC,411
48027,Lakeland,AB,PPC,982
48027,Lakeland,AB,OTH,335
48028,Leduc--Wetaskiwin,AB,LPC,11136
48028,Leduc--Wetaskiwin,AB,CPC,47947
48028,Leduc--Wetaskiwin,AB,NDP,3927
48028,Leduc--Wetaskiwin,AB,BQ,0
48028,Leduc--Wetaskiwin,AB,GPC,0
48028,Leduc--Wetaskiwin,AB,PPC,688
48028,Leduc--Wetaskiwin,AB,OTH,463
48029,Lethbridge,AB,LPC,21899
48029,Lethbridge,AB,CPC,40866
48029,Lethbridge,AB,NDP,2431
48029,Lethbridge,AB,BQ,0
48029,Lethbridge,AB,GPC,457
48029,Lethbridge,AB,PPC,478
48029,Lethbridge,AB,OTH,806
48030,Medicine Hat--Cardston--Warner,AB,LPC,9554
48030,Medicine Hat--Cardston--Warner,AB,CPC,41518
48030,Medicine Hat--Cardston--Warner,AB,NDP,2588
48030,Medicine Hat--Cardston--Warner,AB,BQ,0
48030,Medicine Hat--Cardston--Warner,AB,GPC,440
48030,Medicine Hat--Cardston--Warner,AB,PPC,0
48030,Medicine Hat--Cardston--Warner,AB,OTH,0
48031,Parkland,AB,LPC,12690
48031,Parkland,AB,CPC,53468
48031,Parkland,AB,NDP,2949
48031,Parkland,AB,BQ,0
48031,Parkland,AB,GPC,449
48031,Parkland,AB,PPC,1066
48031,Parkland,AB,OTH,485
48032,Peace River--Westlock,AB,LPC,6278
48032,Peace River--Westlock,AB,CPC,41130
48032,Peace River--Westlock,AB,NDP,2913
48032,Peace River--Westlock,AB,BQ,0
48032,Peace River--Westlock,AB,GPC,0
48032,Peace River--Westlock,AB,PPC,0
48032,Peace River--Westlock,AB,OTH,3048
48033,Ponoka--Didsbury,AB,LPC,0
48033,Ponoka--Didsbury,AB,CPC,56106
48033,Ponoka--Didsbury,AB,NDP,7414
48033,Ponoka--Didsbury,AB,BQ,0
48033,Ponoka--Didsbury,AB,GPC,0
48033,Ponoka--Didsbury,AB,PPC,1289
48033,Ponoka--Didsbury,AB,OTH,3770
48034,Red Deer,AB,LPC,13564
48034,Red Deer,AB,CPC,44239
48034,Red Deer,AB,NDP,2375
48034,Red Deer,AB,BQ,0
48034,Red Deer,AB,GPC,618
48034,Red Deer,AB,PPC,813
48034,Red Deer,AB,OTH,219
48035,Sherwood Park--Fort Saskatchewan,AB,LPC,22178
48035,Sherwood Park--Fort Saskatchewan,AB,CPC,54131
48035,Sherwood Park--Fort Saskatchewan,AB,NDP,4136
48035,Sherwood Park--Fort Saskatchewan,AB,BQ,0
48035,Sherwood Park--Fort Saskatchewan,AB,GPC,448
48035,Sherwood Park--Fort Saskatchewan,AB,PPC,497
48035,Sherwood Park--Fort Saskatchewan,AB,OTH,237
48036,St. Albert--Sturgeon River,AB,LPC,22977
48036,St. Albert--Sturgeon River,AB,CPC,49216
48036,St. Albert--Sturgeon River,AB,NDP,3684
48036,St. Albert--Sturgeon River,AB,BQ,0
48036,St. Albert--Sturgeon River,AB,GPC,0
48036,St. Albert--Sturgeon River,AB,PPC,820
48036,St. Albert--Sturgeon River,AB,OTH,264
48037,Yellowhead,AB,LPC,17469
48037,Yellowhead,AB,CPC,47863
48037,Yellowhead,AB,NDP,2753
48037,Yellowhead,AB,BQ,0
48037,Yellowhead,AB,GPC,0
48037,Yellowhead,AB,PPC,952
48037,Yellowhead,AB,OTH,253
59001,Abbotsford--South Langley,BC,LPC,18969
59001,Abbotsford--South Langley,BC,CPC,24116
59001,Abbotsford--South Langley,BC,NDP,2104
59001,Abbotsford--South Langley,BC,BQ,0
59001,Abbotsford--South Langley,BC,GPC,577
59001,Abbotsford--South Langley,BC,PPC,459
59001,Abbotsford--South Langley,BC,OTH,9747
59002,Burnaby Central,BC,LPC,21745
59002,Burnaby Central,BC,CPC,19889
59002,Burnaby Central,BC,NDP,9353
59002,Burnaby Central,BC,BQ,0
59002,Burnaby Central,BC,GPC,0
59002,Burnaby Central,BC,PPC,506
59002,Burnaby Central,BC,OTH,0
59003,Burnaby North--Seymour,BC,LPC,37829
59003,Burnaby North--Seymour,BC,CPC,21742
59003,Burnaby North--Seymour,BC,NDP,4121
59003,Burnaby North--Seymour,BC,BQ,0
59003,Burnaby North--Seymour,BC,GPC,0
59003,Burnaby North--Seymour,BC,PPC,366
59003,Burnaby North--Seymour,BC,OTH,0
59004,Cariboo--Prince George,BC,LPC,19243
59004,Cariboo--Prince George,BC,CPC,38175
59004,Cariboo--Prince George,BC,NDP,3900
59004,Cariboo--Prince George,BC,BQ,0
59004,Cariboo--Prince George,BC,GPC,1155
59004,Cariboo--Prince George,BC,PPC,436
59004,Cariboo--Prince George,BC,OTH,382
59005,Chilliwack--Hope,BC,LPC,23254
59005,Chilliwack--Hope,BC,CPC,36027
59005,Chilliwack--Hope,BC,NDP,4779
59005,Chilliwack--Hope,BC,BQ,0
59005,Chilliwack--Hope,BC,GPC,1083
59005,Chilliwack--Hope,BC,PPC,482
59005,Chilliwack--Hope,BC,OTH,129
59006,Cloverdale--Langley City,BC,LPC,24828
59006,Cloverdale--Langley City,BC,CPC,25606
59006,Cloverdale--Langley City,BC,NDP,2350
59006,Cloverdale--Langley City,BC,BQ,0
59006,Cloverdale--Langley City,BC,GPC,493
59006,Cloverdale--Langley City,BC,PPC,289
59006,Cloverdale--Langley City,BC,OTH,0
59007,Columbia--Kootenay--Southern Rockies,BC,LPC,20184
59007,Columbia--Kootenay--Southern Rockies,BC,CPC,36081
59007,Columbia--Kootenay--Southern Rockies,BC,NDP,12871
59007,Columbia--Kootenay--Southern Rockies,BC,BQ,0
59007,Columbia--Kootenay--Southern Rockies,BC,GPC,1064
59007,Columbia--Kootenay--Southern Rockies,BC,PPC,486
59007,Columbia--Kootenay--Southern Rockies,BC,OTH,856
59008,Coquitlam--Port Coquitlam,BC,LPC,27250
59008,Coquitlam--Port Coquitlam,BC,CPC,24730
59008,Coquitlam--Port Coquitlam,BC,NDP,4253
59008,Coquitlam--Port Coquitlam,BC,BQ,0
59008,Coquitlam--Port Coquitlam,BC,GPC,504
59008,Coquitlam--Port Coquitlam,BC,PPC,0
59008,Coquitlam--Port Coquitlam,BC,OTH,785
59009,Courtenay--Alberni,BC,LPC,18078
59009,Courtenay--Alberni,BC,CPC,28028
59009,Courtenay--Alberni,BC,NDP,31617
59009,Courtenay--Alberni,BC,BQ,0
59009,Courtenay--Alberni,BC,GPC,1352
59009,Courtenay--Alberni,BC,PPC,427
59009,Courtenay--Alberni,BC,OTH,264
59010,Cowichan--Malahat--Langford,BC,LPC,21478
59010,Cowichan--Malahat--Langford,BC,CPC,28370
59010,Cowichan--Malahat--Langford,BC,NDP,24826
59010,Cowichan--Malahat--Langford,BC,BQ,0
59010,Cowichan--Malahat--Langford,BC,GPC,1500
59010,Cowichan--Malahat--Langford,BC,PPC,0
59010,Cowichan--Malahat--Langford,BC,OTH,0
59011,Delta,BC,LPC,32802
59011,Delta,BC,CPC,27314
59011,Delta,BC,NDP,2787
59011,Delta,BC,BQ,0
59011,Delta,BC,GPC,0
59011,Delta,BC,PPC,390
59011,Delta,BC,OTH,0
59012,Esquimalt--Saanich--Sooke,BC,LPC,36181
59012,Esquimalt--Saanich--Sooke,BC,CPC,21082
59012,Esquimalt--Saanich--Sooke,BC,NDP,13666
59012,Esquimalt--Saanich--Sooke,BC,BQ,0
59012,Esquimalt--Saanich--Sooke,BC,GPC,1959
59012,Esquimalt--Saanich--Sooke,BC,PPC,0
59012,Esquimalt--Saanich--Sooke,BC,OTH,447
59013,Fleetwood--Port Kells,BC,LPC,23250
59013,Fleetwood--Port Kells,BC,CPC,21439
59013,Fleetwood--Port Kells,BC,NDP,2885
59013,Fleetwood--Port Kells,BC,BQ,0
59013,Fleetwood--Port Kells,BC,GPC,460
59013,Fleetwood--Port Kells,BC,PPC,499
59013,Fleetwood--Port Kells,BC,OTH,0
59014,Kamloops--Shuswap--Central Rockies,BC,LPC,26529
59014,Kamloops--Shuswap--Central Rockies,BC,CPC,35556
59014,Kamloops--Shuswap--Central Rockies,BC,NDP,3730
59014,Kamloops--Shuswap--Central Rockies,BC,BQ,0
59014,Kamloops--Shuswap--Central Rockies,BC,GPC,1639
59014,Kamloops--Shuswap--Central Rockies,BC,PPC,602
59014,Kamloops--Shuswap--Central Rockies,BC,OTH,0
59015,Kamloops--Thompson--Nicola,BC,LPC,24961
59015,Kamloops--Thompson--Nicola,BC,CPC,32008
59015,Kamloops--Thompson--Nicola,BC,NDP,3681
59015,Kamloops--Thompson--Nicola,BC,BQ,0
59015,Kamloops--Thompson--Nicola,BC,GPC,936
59015,Kamloops--Thompson--Nicola,BC,PPC,516
59015,Kamloops--Thompson--Nicola,BC,OTH,0
59016,Kelowna,BC,LPC,28702
59016,Kelowna,BC,CPC,27620
59016,Kelowna,BC,NDP,1941
59016,Kelowna,BC,BQ,0
59016,Kelowna,BC,GPC,578
59016,Kelowna,BC,PPC,0
59016,Kelowna,BC,OTH,0
59017,Langley Township--Fraser Heights,BC,LPC,28034
59017,Langley Township--Fraser Heights,BC,CPC,33574
59017,Langley Township--Fraser Heights,BC,NDP,2611
59017,Langley Township--Fraser Heights,BC,BQ,0
59017,Langley Township--Fraser Heights,BC,GPC,491
59017,Langley Township--Fraser Heights,BC,PPC,303
59017,Langley Township--Fraser Heights,BC,OTH,347
59018,Mission--Matsqui--Abbotsford,BC,LPC,21838
59018,Mission--Matsqui--Abbotsford,BC,CPC,33791
59018,Mission--Matsqui--Abbotsford,BC,NDP,2745
59018,Mission--Matsqui--Abbotsford,BC,BQ,0
59018,Mission--Matsqui--Abbotsford,BC,GPC,723
59018,Mission--Matsqui--Abbotsford,BC,PPC,502
59018,Mission--Matsqui--Abbotsford,BC,OTH,0
59019,Nanaimo--Ladysmith,BC,LPC,20656
59019,Nanaimo--Ladysmith,BC,CPC,26381
59019,Nanaimo--Ladysmith,BC,NDP,13586
59019,Nanaimo--Ladysmith,BC,BQ,0
59019,Nanaimo--Ladysmith,BC,GPC,13485
59019,Nanaimo--Ladysmith,BC,PPC,289
59019,Nanaimo--Ladysmith,BC,OTH,0
59020,New Westminster--Burnaby--Maillardville,BC,LPC,19547
59020,New Westminster--Burnaby--Maillardville,BC,CPC,17507
59020,New Westminster--Burnaby--Maillardville,BC,NDP,17574
59020,New Westminster--Burnaby--Maillardville,BC,BQ,0
59020,New Westminster--Burnaby--Maillardville,BC,GPC,690
59020,New Westminster--Burnaby--Maillardville,BC,PPC,0
59020,New Westminster--Burnaby--Maillardville,BC,OTH,385
59021,North Island--Powell River,BC,LPC,21218
59021,North Island--Powell River,BC,CPC,31356
59021,North Island--Powell River,BC,NDP,26357
59021,North Island--Powell River,BC,BQ,0
59021,North Island--Powell River,BC,GPC,1505
59021,North Island--Powell River,BC,PPC,341
59021,North Island--Powell River,BC,OTH,152
59022,North Vancouver--Capilano,BC,LPC,37907
59022,North Vancouver--Capilano,BC,CPC,21339
59022,North Vancouver--Capilano,BC,NDP,2684
59022,North Vancouver--Capilano,BC,BQ,0
59022,North Vancouver--Capilano,BC,GPC,1076
59022,North Vancouver--Capilano,BC,PPC,256
59022,North Vancouver--Capilano,BC,OTH,102
59023,Okanagan Lake West--South Kelowna,BC,LPC,28827
59023,Okanagan Lake West--South Kelowna,BC,CPC,33219
59023,Okanagan Lake West--South Kelowna,BC,NDP,2189
59023,Okanagan Lake West--South Kelowna,BC,BQ,0
59023,Okanagan Lake West--South Kelowna,BC,GPC,602
59023,Okanagan Lake West--South Kelowna,BC,PPC,307
59023,Okanagan Lake West--South Kelowna,BC,OTH,90
59024,Pitt Meadows--Maple Ridge,BC,LPC,30728
59024,Pitt Meadows--Maple Ridge,BC,CPC,31924
59024,Pitt Meadows--Maple Ridge,BC,NDP,4141
59024,Pitt Meadows--Maple Ridge,BC,BQ,0
59024,Pitt Meadows--Maple Ridge,BC,GPC,0
59024,Pitt Meadows--Maple Ridge,BC,PPC,368
59024,Pitt Meadows--Maple Ridge,BC,OTH,172
59025,Port Moody--Coquitlam,BC,LPC,27074
59025,Port Moody--Coquitlam,BC,CPC,25126
59025,Port Moody--Coquitlam,BC,NDP,9360
59025,Port Moody--Coquitlam,BC,BQ,0
59025,Port Moody--Coquitlam,BC,GPC,519
59025,Port Moody--Coquitlam,BC,PPC,0
59025,Port Moody--Coquitlam,BC,OTH,117
59026,Prince George--Peace River--Northern Rockies,BC,LPC,11545
59026,Prince George--Peace River--Northern Rockies,BC,CPC,41956
59026,Prince George--Peace River--Northern Rockies,BC,NDP,3542
59026,Prince George--Peace River--Northern Rockies,BC,BQ,0
59026,Prince George--Peace River--Northern Rockies,BC,GPC,1259
59026,Prince George--Peace River--Northern Rockies,BC,PPC,690
59026,Prince George--Peace River--Northern Rockies,BC,OTH,0
59027,Richmond Centre--Marpole,BC,LPC,21232
59027,Richmond Centre--Marpole,BC,CPC,23532
59027,Richmond Centre--Marpole,BC,NDP,2109
59027,Richmond Centre--Marpole,BC,BQ,0
59027,Richmond Centre--Marpole,BC,GPC,420
59027,Richmond Centre--Marpole,BC,PPC,193
59027,Richmond Centre--Marpole,BC,OTH,0
59028,Richmond East--Steveston,BC,LPC,25705
59028,Richmond East--Steveston,BC,CPC,24605
59028,Richmond East--Steveston,BC,NDP,2251
59028,Richmond East--Steveston,BC,BQ,0
59028,Richmond East--Steveston,BC,GPC,494
59028,Richmond East--Steveston,BC,PPC,0
59028,Richmond East--Steveston,BC,OTH,0
59029,Saanich--Gulf Islands,BC,LPC,25409
59029,Saanich--Gulf Islands,BC,CPC,20015
59029,Saanich--Gulf Islands,BC,NDP,3163
59029,Saanich--Gulf Islands,BC,BQ,0
59029,Saanich--Gulf Islands,BC,GPC,31199
59029,Saanich--Gulf Islands,BC,PPC,0
59029,Saanich--Gulf Islands,BC,OTH,0
59030,Similkameen--South Okanagan--West Kootenay,BC,LPC,25431
59030,Similkameen--South Okanagan--West Kootenay,BC,CPC,30054
59030,Similkameen--South Okanagan--West Kootenay,BC,NDP,11033
59030,Similkameen--South Okanagan--West Kootenay,BC,BQ,0
59030,Similkameen--South Okanagan--West Kootenay,BC,GPC,1044
59030,Similkameen--South Okanagan--West Kootenay,BC,PPC,654
59030,Similkameen--South Okanagan--West Kootenay,BC,OTH,0
59031,Skeena--Bulkley Valley,BC,LPC,4923
59031,Skeena--Bulkley Valley,BC,CPC,21202
59031,Skeena--Bulkley Valley,BC,NDP,17677
59031,Skeena--Bulkley Valley,BC,BQ,0
59031,Skeena--Bulkley Valley,BC,GPC,528
59031,Skeena--Bulkley Valley,BC,PPC,0
59031,Skeena--Bulkley Valley,BC,OTH,602
59032,South Surrey--White Rock,BC,LPC,33094
59032,South Surrey--White Rock,BC,CPC,29924
59032,South Surrey--White Rock,BC,NDP,1634
59032,South Surrey--White Rock,BC,BQ,0
59032,South Surrey--White Rock,BC,GPC,875
59032,South Surrey--White Rock,BC,PPC,0
59032,South Surrey--White Rock,BC,OTH,0
59033,Surrey Centre,BC,LPC,19900
59033,Surrey Centre,BC,CPC,17920
59033,Surrey Centre,BC,NDP,2811
59033,Surrey Centre,BC,BQ,0
59033,Surrey Centre,BC,GPC,395
59033,Surrey Centre,BC,PPC,246
59033,Surrey Centre,BC,OTH,182
59034,Surrey Newton,BC,LPC,20263
59034,Surrey Newton,BC,CPC,18023
59034,Surrey Newton,BC,NDP,2467
59034,Surrey Newton,BC,BQ,0
59034,Surrey Newton,BC,GPC,0
59034,Surrey Newton,BC,PPC,0
59034,Surrey Newton,BC,OTH,222
59035,Vancouver Centre,BC,LPC,29855
59035,Vancouver Centre,BC,CPC,16368
59035,Vancouver Centre,BC,NDP,6807
59035,Vancouver Centre,BC,BQ,0
59035,Vancouver Centre,BC,GPC,757
59035,Vancouver Centre,BC,PPC,211
59035,Vancouver Centre,BC,OTH,63
59036,Vancouver East,BC,LPC,20287
59036,Vancouver East,BC,CPC,10162
59036,Vancouver East,BC,NDP,24945
59036,Vancouver East,BC,BQ,0
59036,Vancouver East,BC,GPC,1099
59036,Vancouver East,BC,PPC,329
59036,Vancouver East,BC,OTH,329
59037,Vancouver Fraserview--South Burnaby,BC,LPC,27117
59037,Vancouver Fraserview--South Burnaby,BC,CPC,18500
59037,Vancouver Fraserview--South Burnaby,BC,NDP,5088
59037,Vancouver Fraserview--South Burnaby,BC,BQ,0
59037,Vancouver Fraserview--South Burnaby,BC,GPC,658
59037,Vancouver Fraserview--South Burnaby,BC,PPC,482
59037,Vancouver Fraserview--South Burnaby,BC,OTH,0
59038,Vancouver Granville,BC,LPC,37010
59038,Vancouver Granville,BC,CPC,17133
59038,Vancouver Granville,BC,NDP,4489
59038,Vancouver Granville,BC,BQ,0
59038,Vancouver Granville,BC,GPC,945
59038,Vancouver Granville,BC,PPC,0
59038,Vancouver Granville,BC,OTH,0
59039,Vancouver Kingsway,BC,LPC,18485
59039,Vancouver Kingsway,BC,CPC,12352
59039,Vancouver Kingsway,BC,NDP,18788
59039,Vancouver Kingsway,BC,BQ,0
59039,Vancouver Kingsway,BC,GPC,499
59039,Vancouver Kingsway,BC,PPC,322
59039,Vancouver Kingsway,BC,OTH,0
59040,Vancouver Quadra,BC,LPC,35384
59040,Vancouver Quadra,BC,CPC,17008
59040,Vancouver Quadra,BC,NDP,2391
59040,Vancouver Quadra,BC,BQ,0
59040,Vancouver Quadra,BC,GPC,1032
59040,Vancouver Quadra,BC,PPC,182
59040,Vancouver Quadra,BC,OTH,0
59041,Vernon--Lake Country--Monashee,BC,LPC,28769
59041,Vernon--Lake Country--Monashee,BC,CPC,33850
59041,Vernon--Lake Country--Monashee,BC,NDP,3417
59041,Vernon--Lake Country--Monashee,BC,BQ,0
59041,Vernon--Lake Country--Monashee,BC,GPC,1105
59041,Vernon--Lake Country--Monashee,BC,PPC,0
59041,Vernon--Lake Country--Monashee,BC,OTH,0
59042,Victoria,BC,LPC,41128
59042,Victoria,BC,CPC,12870
59042,Victoria,BC,NDP,18877
59042,Victoria,BC,BQ,0
59042,Victoria,BC,GPC,2350
59042,Victoria,BC,PPC,278
59042,Victoria,BC,OTH,265
59043,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,LPC,38384
59043,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,CPC,21181
59043,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,NDP,2070
59043,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,BQ,0
59043,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,GPC,2205
59043,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,PPC,308
59043,West Vancouver--Sunshine Coast--Sea to Sky Country,BC,OTH,99
60001,Yukon,YT,LPC,12009
60001,Yukon,YT,CPC,8719
60001,Yukon,YT,NDP,1434
60001,Yukon,YT,BQ,0
60001,Yukon,YT,GPC,474
60001,Yukon,YT,PPC,0
60001,Yukon,YT,OTH,0
61001,Northwest Territories,NT,LPC,8855
61001,Northwest Territories,NT,CPC,5513
61001,Northwest Territories,NT,NDP,2011
61001,Northwest Territories,NT,BQ,0
61001,Northwest Territories,NT,GPC,170
61001,Northwest Territories,NT,PPC,0
61001,Northwest Territories,NT,OTH,0
62001,Nunavut,NU,LPC,2812
62001,Nunavut,NU,CPC,1992
62001,Nunavut,NU,NDP,2853
62001,Nunavut,NU,BQ,0
62001,Nunavut,NU,GPC,0
62001,Nunavut,NU,PPC,0
62001,Nunavut,NU,OTH,0
